Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
CNN-k23,ICU,Sequence Only,0.7005,0.5359,0.1628,0.1674,0.2454,0.199,13,7.9,6e09b6e8a1606e84
CNN-k23,ICU,Sequence + Tabular,0.7841,0.8085,0.5237,0.3783,0.659,0.4806,22,15.5,6e09b6e8a1606e84
CNN-k23,SW,Sequence Only,0.8754,0.6496,0.3322,0.622,0.2611,0.3678,27,12.7,0f50fb19f263c430
CNN-k23,SW,Sequence + Tabular,0.839,0.8824,0.6267,0.4518,0.7485,0.5635,27,14.8,0f50fb19f263c430
