Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
CNN-k23,SW,Sequence Only,0.3829,0.5534,0.088,0.0869,0.7358,0.1554,13,6.2,0f50fb19f263c430
CNN-k23,SW,Sequence + Tabular,0.7366,0.8316,0.2717,0.1997,0.8023,0.3198,26,14.3,0f50fb19f263c430
