Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
CNN-LSTM,ICU,Sequence Only,0.352,0.53,0.1615,0.1591,0.7636,0.2633,23,16.6,6e09b6e8a1606e84
CNN-LSTM,ICU,Sequence + Tabular,0.7971,0.8112,0.5262,0.3977,0.6567,0.4954,26,21.3,6e09b6e8a1606e84
CNN-LSTM,SW,Sequence Only,0.8843,0.6445,0.3245,0.7553,0.2466,0.3719,19,11.1,0f50fb19f263c430
CNN-LSTM,SW,Sequence + Tabular,0.8216,0.8786,0.6124,0.4232,0.7855,0.55,22,14.6,0f50fb19f263c430
