Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
CNN,SW,Sequence Only,0.4101,0.5539,0.0883,0.0873,0.703,0.1554,15,8.4,0f50fb19f263c430
CNN,SW,Sequence + Tabular,0.7665,0.828,0.2633,0.2158,0.7686,0.3369,28,16.9,0f50fb19f263c430
