Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
RNN,ICU,Sequence Only,0.3207,0.5429,0.1538,0.1501,0.8264,0.2541,12,12.2,14d2082d80407129
RNN,ICU,Sequence + Tabular,0.7355,0.7873,0.4375,0.3019,0.6777,0.4177,21,22.8,14d2082d80407129
RNN,SW,Sequence Only,0.6821,0.6949,0.6331,0.7096,0.5248,0.6034,25,4.9,476006eb47fe7cf9
RNN,SW,Sequence + Tabular,0.7346,0.8066,0.8018,0.7142,0.707,0.7106,32,6.8,476006eb47fe7cf9
