Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
RNN,SW,Sequence Only,0.4389,0.5511,0.087,0.0869,0.6596,0.1536,12,11.3,0f50fb19f263c430
RNN,SW,Sequence + Tabular,0.8106,0.8272,0.256,0.2416,0.6798,0.3565,30,29.8,0f50fb19f263c430
