Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
RNN,ICU,Sequence Only,0.3308,0.5457,0.1538,0.1513,0.8201,0.2555,22,22.2,14d2082d80407129
RNN,ICU,Sequence + Tabular,0.7556,0.7892,0.4373,0.3196,0.6607,0.4308,34,36.7,14d2082d80407129
RNN,SW,Sequence Only,0.6839,0.698,0.639,0.7161,0.5202,0.6026,32,6.2,476006eb47fe7cf9
RNN,SW,Sequence + Tabular,0.7393,0.8071,0.8057,0.75,0.6512,0.6971,43,9.1,476006eb47fe7cf9
