Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
RNN,SW,Sequence Only,0.4729,0.5642,0.1076,0.1079,0.6518,0.1852,13,12.5,0f50fb19f263c430
RNN,SW,Sequence + Tabular,0.7662,0.8281,0.3206,0.2478,0.7579,0.3734,24,24.3,0f50fb19f263c430
