Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiLSTM,ICU,Sequence Only,0.6288,0.5365,0.1274,0.1306,0.3755,0.1938,19,25.0,6e09b6e8a1606e84
BiLSTM,ICU,Sequence + Tabular,0.7626,0.7893,0.3835,0.2848,0.6609,0.3981,37,52.0,6e09b6e8a1606e84
BiLSTM,SW,Sequence Only,0.9133,0.6944,0.3599,0.5604,0.3668,0.4434,13,13.5,0f50fb19f263c430
BiLSTM,SW,Sequence + Tabular,0.8457,0.8973,0.6072,0.3522,0.7621,0.4818,33,36.3,0f50fb19f263c430
