Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiLSTM,ICU,Sequence Only,0.3392,0.5427,0.1553,0.151,0.8046,0.2542,31,34.7,14d2082d80407129
BiLSTM,ICU,Sequence + Tabular,0.7617,0.7895,0.4383,0.3248,0.6509,0.4334,27,32.3,14d2082d80407129
BiLSTM,SW,Sequence Only,0.6829,0.6963,0.6395,0.7228,0.5054,0.5949,17,3.8,476006eb47fe7cf9
BiLSTM,SW,Sequence + Tabular,0.7343,0.8054,0.802,0.7177,0.6977,0.7075,26,6.1,476006eb47fe7cf9
