Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiLSTM,ICU,Sequence Only,0.2211,0.5289,0.1264,0.1251,0.9268,0.2204,13,17.1,6e09b6e8a1606e84
BiLSTM,ICU,Sequence + Tabular,0.737,0.7916,0.3867,0.2675,0.6982,0.3868,31,43.4,6e09b6e8a1606e84
BiLSTM,SW,Sequence Only,0.9101,0.6911,0.3577,0.5321,0.3731,0.4387,20,20.4,0f50fb19f263c430
BiLSTM,SW,Sequence + Tabular,0.8553,0.8937,0.6034,0.3672,0.7423,0.4914,20,21.9,0f50fb19f263c430
