Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiLSTM,ICU,Sequence Only,0.3104,0.5328,0.1634,0.1606,0.8396,0.2697,17,22.3,6e09b6e8a1606e84
BiLSTM,ICU,Sequence + Tabular,0.8004,0.8124,0.5262,0.4006,0.6379,0.4922,33,45.8,6e09b6e8a1606e84
BiLSTM,SW,Sequence Only,0.8713,0.6483,0.3323,0.5787,0.2681,0.3664,13,13.4,0f50fb19f263c430
BiLSTM,SW,Sequence + Tabular,0.8276,0.8793,0.6152,0.4323,0.7721,0.5543,26,29.0,0f50fb19f263c430
