Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
GRU,ICU,Sequence Only,0.331,0.5526,0.1598,0.1507,0.8148,0.2543,25,25.3,14d2082d80407129
GRU,ICU,Sequence + Tabular,0.7598,0.7914,0.442,0.3242,0.6602,0.4348,34,37.0,14d2082d80407129
GRU,SW,Sequence Only,0.6846,0.6953,0.6362,0.7274,0.5047,0.5959,18,3.6,476006eb47fe7cf9
GRU,SW,Sequence + Tabular,0.7368,0.8078,0.8071,0.7402,0.6605,0.6981,41,8.7,476006eb47fe7cf9
