Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
GRU,ICU,Sequence Only,0.3444,0.5453,0.1562,0.1514,0.7997,0.2546,33,33.3,14d2082d80407129
GRU,ICU,Sequence + Tabular,0.7421,0.7921,0.4438,0.3097,0.6855,0.4266,27,29.6,14d2082d80407129
GRU,SW,Sequence Only,0.685,0.6956,0.636,0.7099,0.5349,0.6101,37,7.3,476006eb47fe7cf9
GRU,SW,Sequence + Tabular,0.7404,0.808,0.805,0.7441,0.6651,0.7024,40,8.6,476006eb47fe7cf9
