Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
GRU,SW,Sequence Only,0.3336,0.6206,0.0309,0.0292,0.8701,0.0565,15,14.1,0f50fb19f263c430
GRU,SW,Sequence + Tabular,0.8036,0.8353,0.0986,0.083,0.7532,0.1495,40,40.0,0f50fb19f263c430
