Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
GRU,ICU,Sequence Only,0.3384,0.5506,0.1571,0.1509,0.8051,0.2541,37,38.1,14d2082d80407129
GRU,ICU,Sequence + Tabular,0.7502,0.789,0.4427,0.3148,0.6665,0.4276,26,29.3,14d2082d80407129
GRU,SW,Sequence Only,0.6843,0.6973,0.6368,0.7119,0.5287,0.6068,34,7.0,476006eb47fe7cf9
GRU,SW,Sequence + Tabular,0.7404,0.8087,0.8067,0.7441,0.6651,0.7024,48,10.6,476006eb47fe7cf9
