Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
GRU,ICU,Sequence Only,0.2973,0.5386,0.128,0.1271,0.8376,0.2207,43,50.1,6e09b6e8a1606e84
GRU,ICU,Sequence + Tabular,0.7562,0.7875,0.3848,0.2784,0.6609,0.3917,32,40.5,6e09b6e8a1606e84
GRU,SW,Sequence Only,0.9166,0.6931,0.3571,0.5948,0.3597,0.4483,20,18.5,0f50fb19f263c430
GRU,SW,Sequence + Tabular,0.8461,0.8918,0.5907,0.3521,0.7557,0.4804,20,20.0,0f50fb19f263c430
