Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
LSTM,ICU,Sequence Only,0.6997,0.5321,0.1612,0.1659,0.2435,0.1973,19,22.9,6e09b6e8a1606e84
LSTM,ICU,Sequence + Tabular,0.7937,0.8103,0.528,0.3921,0.6547,0.4904,23,29.7,6e09b6e8a1606e84
LSTM,SW,Sequence Only,0.8749,0.6464,0.3261,0.615,0.2638,0.3692,23,21.6,0f50fb19f263c430
LSTM,SW,Sequence + Tabular,0.8515,0.8793,0.6131,0.4762,0.6965,0.5656,40,40.9,0f50fb19f263c430
