Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
LSTM,ICU,Sequence Only,0.3047,0.5413,0.1292,0.1274,0.8297,0.2209,32,39.4,6e09b6e8a1606e84
LSTM,ICU,Sequence + Tabular,0.7457,0.7863,0.3837,0.2709,0.6743,0.3865,26,35.1,6e09b6e8a1606e84
LSTM,SW,Sequence Only,0.9099,0.691,0.3602,0.5303,0.3731,0.4381,19,18.6,0f50fb19f263c430
LSTM,SW,Sequence + Tabular,0.8639,0.8935,0.6042,0.3831,0.7304,0.5026,39,41.5,0f50fb19f263c430
