Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
LSTM,ICU,Sequence Only,0.3367,0.5519,0.1585,0.1512,0.8104,0.2549,30,30.6,14d2082d80407129
LSTM,ICU,Sequence + Tabular,0.7526,0.787,0.438,0.3153,0.6553,0.4258,30,33.2,14d2082d80407129
LSTM,SW,Sequence Only,0.685,0.6952,0.6359,0.7152,0.5256,0.6059,26,5.2,476006eb47fe7cf9
LSTM,SW,Sequence + Tabular,0.7396,0.8098,0.8064,0.7339,0.6822,0.7071,51,10.9,476006eb47fe7cf9
