Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
LSTM,ICU,Sequence Only,0.3018,0.5383,0.1274,0.1271,0.8312,0.2205,40,48.6,6e09b6e8a1606e84
LSTM,ICU,Sequence + Tabular,0.7771,0.787,0.3793,0.295,0.6305,0.402,25,33.4,6e09b6e8a1606e84
LSTM,SW,Sequence Only,0.9141,0.692,0.3564,0.5683,0.3652,0.4447,18,17.5,0f50fb19f263c430
LSTM,SW,Sequence + Tabular,0.8478,0.8952,0.6078,0.3568,0.7684,0.4873,28,29.6,0f50fb19f263c430
