Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,SW,Sequence Only,0.3939,0.5546,0.0899,0.0866,0.7175,0.1545,29,31.8,0f50fb19f263c430
BiGRU,SW,Sequence + Tabular,0.7733,0.8383,0.2736,0.2226,0.7772,0.3461,27,31.5,0f50fb19f263c430
