Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,ICU,Sequence Only,0.3333,0.5437,0.1552,0.1507,0.8119,0.2542,20,24.2,14d2082d80407129
BiGRU,ICU,Sequence + Tabular,0.7705,0.7902,0.44,0.3347,0.6471,0.4412,22,28.4,14d2082d80407129
BiGRU,SW,Sequence Only,0.6832,0.6953,0.6352,0.7227,0.507,0.5959,17,4.0,476006eb47fe7cf9
BiGRU,SW,Sequence + Tabular,0.7368,0.8086,0.8067,0.7318,0.6767,0.7032,40,10.1,476006eb47fe7cf9
