Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,SW,Sequence Only,0.4134,0.564,0.1084,0.1064,0.7271,0.1856,36,41.2,0f50fb19f263c430
BiGRU,SW,Sequence + Tabular,0.7999,0.8278,0.3073,0.2715,0.6996,0.3912,28,34.3,0f50fb19f263c430
