Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,SW,Sequence Only,0.4582,0.6203,0.0309,0.0311,0.75,0.0597,18,19.7,0f50fb19f263c430
BiGRU,SW,Sequence + Tabular,0.7658,0.8386,0.1068,0.0728,0.7857,0.1333,20,23.6,0f50fb19f263c430
