Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,ICU,Sequence Only,0.313,0.5373,0.1645,0.1607,0.8361,0.2696,26,35.6,6e09b6e8a1606e84
BiGRU,ICU,Sequence + Tabular,0.7764,0.8092,0.5241,0.3704,0.6789,0.4793,23,33.9,6e09b6e8a1606e84
BiGRU,SW,Sequence Only,0.8736,0.6481,0.3339,0.6005,0.266,0.3686,21,22.8,0f50fb19f263c430
BiGRU,SW,Sequence + Tabular,0.8515,0.8791,0.6158,0.476,0.6954,0.5651,27,31.6,0f50fb19f263c430
