Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,ICU,Sequence Only,0.304,0.539,0.1291,0.1268,0.8257,0.2199,36,51.2,6e09b6e8a1606e84
BiGRU,ICU,Sequence + Tabular,0.7361,0.7876,0.3808,0.2653,0.6902,0.3832,32,49.1,6e09b6e8a1606e84
BiGRU,SW,Sequence Only,0.9116,0.6905,0.357,0.5452,0.3668,0.4386,19,21.5,0f50fb19f263c430
BiGRU,SW,Sequence + Tabular,0.8632,0.8933,0.6061,0.3813,0.7273,0.5003,33,40.2,0f50fb19f263c430
