Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,SW,Sequence Only,0.4397,0.5522,0.0872,0.0871,0.6606,0.1539,12,13.7,0f50fb19f263c430
BiGRU,SW,Sequence + Tabular,0.8166,0.8292,0.2631,0.2464,0.6692,0.3602,31,36.2,0f50fb19f263c430
