Model,Cohort,Condition,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Epochs,Train_Time_s,split_id
BiGRU,SW,Sequence Only,0.4736,0.562,0.1065,0.1067,0.6413,0.183,23,26.8,0f50fb19f263c430
BiGRU,SW,Sequence + Tabular,0.7657,0.8349,0.3181,0.2518,0.7854,0.3813,25,31.0,0f50fb19f263c430
